name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangalore,18/06/2016,28,21.1,24.6,29.2,21.1,24.9,19.7,75.6,1.8,100,25,rain,0,0,47.9,22.1,275.8,1010,65.7,8.6,207.1,17.9,9,,2016-06-18T05:54:10,2016-06-18T18:47:29,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,19/06/2016,28.9,21,24.1,30.2,21,24.4,20,79.4,1.776,100,12.5,rain,0,0,46.8,26.4,258.3,1009.6,70.2,7.9,187.6,16.1,7,,2016-06-19T05:54:22,2016-06-19T18:47:43,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,20/06/2016,27.9,20,23.5,29.1,20,23.7,19.9,81.5,0.3,100,12.5,rain,0,0,32.8,18.5,238.2,1009,66.6,8.1,155.3,13.5,6,,2016-06-20T05:54:34,2016-06-20T18:47:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,21/06/2016,26.8,21,23.4,28.3,21,23.5,20,81.8,0.108,100,8.33,rain,0,0,183.6,27.5,248.5,1010,78.1,8.1,120.6,10.5,6,,2016-06-21T05:54:47,2016-06-21T18:48:09,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,22/06/2016,27,20,22.7,28.8,20,22.9,20.1,86.1,23.679,100,8.33,rain,0,0,41,22.3,269.8,1011.6,83.3,6.9,142.9,12.4,6,,2016-06-22T05:55:01,2016-06-22T18:48:22,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,23/06/2016,25,20,21.9,25,20,21.9,19.7,88,0.264,100,8.33,rain,0,0,60.1,25.7,262.3,1011.8,80.9,7.2,130.1,11.2,5,,2016-06-23T05:55:14,2016-06-23T18:48:34,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,24/06/2016,27.9,19.5,22.4,28.8,19.5,22.5,19.2,83.8,9.401,100,12.5,rain,0,0,59.8,31.3,270.7,1011.3,74.6,8.2,122.5,10.5,5,,2016-06-24T05:55:28,2016-06-24T18:48:45,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,25/06/2016,25,19.7,21.5,25,19.7,21.5,19.2,87.4,2,100,4.17,rain,0,0,63.4,29.3,261.4,1012,78.4,7.5,197.5,17.1,7,,2016-06-25T05:55:43,2016-06-25T18:48:56,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,26/06/2016,28,19.9,23.4,29.2,19.9,23.6,19.1,78.4,4.1,100,29.17,rain,0,0,56.2,26.1,261.1,1011.4,69.4,8.2,151.3,13,5,,2016-06-26T05:55:58,2016-06-26T18:49:06,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,27/06/2016,27.9,21,23,29.6,21,23.1,20,83.6,8.401,100,8.33,rain,0,0,179.6,36.5,261.3,1010.1,78.5,7.9,94.6,8,4,,2016-06-27T05:56:13,2016-06-27T18:49:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,28/06/2016,26,21,22.9,26,21,22.9,20.6,87.1,0.124,100,8.33,rain,0,0,56.9,26.1,247.2,1010.1,79.1,7.3,80.3,7,4,,2016-06-28T05:56:28,2016-06-28T18:49:25,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,29/06/2016,24.7,20.5,21.6,24.7,20.5,21.6,20.2,92.3,2,100,4.17,rain,0,0,44.6,27.9,257.2,1010.7,96.7,6.3,48,4.1,2,,2016-06-29T05:56:43,2016-06-29T18:49:33,0.81,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,30/06/2016,26,20.4,22.8,26,20.4,22.8,20.1,85.7,2.1,100,50,rain,0,0,55.4,32.4,256.7,1010.5,85.9,7.5,150.9,12.9,8,,2016-06-30T05:56:59,2016-06-30T18:49:41,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,01/07/2016,28,20.5,23.5,29.6,20.5,23.8,19.9,81.6,0.724,100,8.33,rain,0,0,56.9,32.8,256.7,1010.4,69.2,8.1,191.3,16.5,7,,2016-07-01T05:57:15,2016-07-01T18:49:48,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,02/07/2016,29,20,24.2,30.7,20,24.6,19.4,76.1,0.3,100,12.5,rain,0,0,61.9,33.6,257.8,1010.6,59.8,8.2,181.5,15.6,6,,2016-07-02T05:57:32,2016-07-02T18:49:54,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,03/07/2016,27.2,20.7,23.9,28.5,20.7,24.1,20,79.6,0.2,100,8.33,rain,0,0,57.2,27.9,248.7,1011.6,67.8,8.3,176.3,15.2,6,,2016-07-03T05:57:48,2016-07-03T18:49:59,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,04/07/2016,27.3,21,23.5,28.9,21,23.7,20.6,84.1,0.192,100,4.17,rain,0,0,43.9,27.6,247.4,1012.3,67.4,8.1,124.4,10.7,6,,2016-07-04T05:58:04,2016-07-04T18:50:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,05/07/2016,27,21,23.7,28.8,21,24,20.4,82.8,15.9,100,29.17,rain,0,0,46.8,27.8,254.2,1011.5,84.9,7.7,102,8.9,5,,2016-07-05T05:58:21,2016-07-05T18:50:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,06/07/2016,27,21,22.9,28.8,21,23,20.8,88.5,6.84,100,8.33,rain,0,0,48.6,22.4,245.6,1011.5,67.3,7.4,149.7,12.9,6,,2016-07-06T05:58:38,2016-07-06T18:50:11,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,07/07/2016,27,20.9,23.7,28.8,20.9,23.9,20.1,80.9,4.8,100,33.33,rain,0,0,49,27.9,255.8,1011.4,74.9,8.1,149.8,12.8,5,,2016-07-07T05:58:54,2016-07-07T18:50:14,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,08/07/2016,26,21,23.2,26,21,23.2,20.4,85,0.024,100,4.17,rain,0,0,68,29.3,254.5,1010.8,81.4,7.6,196.4,16.8,7,,2016-07-08T05:59:11,2016-07-08T18:50:15,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,09/07/2016,25,21,22.5,25,21,22.5,19.6,84.6,0.216,100,4.17,rain,0,0,74.2,37.1,256.4,1010.5,82.1,6.9,183.3,16,6,,2016-07-09T05:59:28,2016-07-09T18:50:16,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,10/07/2016,27.9,20.2,23.2,28.8,20.2,23.3,19.3,80.2,0.008,100,4.17,rain,0,0,67,42.7,251.6,1010.1,75.5,7.8,209.1,17.9,7,,2016-07-10T05:59:45,2016-07-10T18:50:16,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,11/07/2016,28,20.7,23.6,28.8,20.7,23.8,18.6,75.1,0.952,100,4.17,rain,0,0,107.6,37.6,257.8,1010.3,66,7.9,162.9,14,6,,2016-07-11T06:00:02,2016-07-11T18:50:15,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,12/07/2016,28,20.9,23.5,28.8,20.9,23.6,18.8,76.4,0.5,100,20.83,rain,0,0,55.4,37.2,252.8,1011.2,63.3,7.7,188.9,16.3,7,,2016-07-12T06:00:18,2016-07-12T18:50:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,13/07/2016,28.9,20.7,23.8,29.8,20.7,24,19,76.1,0,0,0,,0,0,49.7,29.5,255.2,1011.8,63.2,8.1,0,0,0,,2016-07-13T06:00:35,2016-07-13T18:50:11,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,14/07/2016,30,19.9,24.8,31.2,19.9,25.1,19.1,72.9,3.4,100,29.17,rain,0,0,50,22.4,257.9,1011,51.4,8.4,220.3,18.9,7,,2016-07-14T06:00:51,2016-07-14T18:50:07,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,15/07/2016,28.9,21.1,24.8,30.5,21.1,25.3,19.9,76.2,1.92,100,4.17,rain,0,0,31,21.4,256.1,1011,62.9,8.4,207.5,17.8,8,,2016-07-15T06:01:08,2016-07-15T18:50:03,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,16/07/2016,29,21,24.7,31.4,21,25.2,20,76.5,1.84,100,4.17,rain,0,0,29.9,16.3,252.7,1012.2,67.7,7.8,195.4,16.9,7,,2016-07-16T06:01:24,2016-07-16T18:49:58,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,17/07/2016,28,19.5,23.7,29.6,19.5,24.1,20.1,81.4,3.68,100,4.17,rain,0,0,27.4,14.7,258.1,1014.1,74.1,7.9,179.8,15.6,8,,2016-07-17T06:01:40,2016-07-17T18:49:52,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,18/07/2016,27.9,21,23.7,29.2,21,24,19.4,78.2,0.2,100,8.33,rain,0,0,34.6,22.2,269.1,1014.3,63.4,8.5,171.8,14.8,7,,2016-07-18T06:01:56,2016-07-18T18:49:45,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,19/07/2016,27.9,20,23.2,28.8,20,23.4,18.9,78,2.776,100,8.33,rain,0,0,43.6,21.2,269.7,1013.6,70.8,7.8,178.6,15.4,7,,2016-07-19T06:02:12,2016-07-19T18:49:37,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,20/07/2016,27.9,20.7,23,29.1,20.7,23.2,19.4,81.4,21.879,100,8.33,rain,0,0,45,22.2,271,1012.6,75.6,7.1,175.3,15,7,,2016-07-20T06:02:28,2016-07-20T18:49:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,21/07/2016,27.9,20,22.6,29.2,20,22.7,19.2,82.2,7.92,100,12.5,rain,0,0,46.4,29.1,273,1011.6,75.3,8,129.3,11.2,4,,2016-07-21T06:02:43,2016-07-21T18:49:18,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,22/07/2016,24.2,19.7,22,24.2,19.7,22,19,83.8,0.368,100,4.17,rain,0,0,50.4,27.5,267.6,1010.9,82.6,7.4,116.7,10,5,,2016-07-22T06:02:58,2016-07-22T18:49:08,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,23/07/2016,26.9,19,22.5,27.9,19,22.5,18.9,81.5,0.248,100,8.33,rain,0,0,64.8,22.3,263.7,1010.6,69.4,7.8,158.1,13.7,6,,2016-07-23T06:03:13,2016-07-23T18:48:56,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,24/07/2016,27,20,23.2,28.5,20,23.5,20.1,83.5,0.721,100,4.17,rain,0,0,37.8,21.6,261.5,1010.5,77.5,7.6,143.2,12.5,7,,2016-07-24T06:03:27,2016-07-24T18:48:44,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,25/07/2016,29.9,20.9,24.1,31.3,20.9,24.7,20.4,81.6,20.038,100,8.33,rain,0,0,33.5,14.9,261.8,1010.5,71.5,8,199.7,17.2,7,,2016-07-25T06:03:42,2016-07-25T18:48:31,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,26/07/2016,28,20,23.5,29.6,20,23.7,20.5,84.7,11.24,100,12.5,rain,0,0,24.5,14.7,259.5,1010.7,75.4,7.4,184.7,16,7,,2016-07-26T06:03:56,2016-07-26T18:48:16,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,27/07/2016,28.9,21,24.2,30.7,21,24.7,20.6,81.9,25.119,100,12.5,rain,0,0,53.6,14.6,241.7,1011.2,66.4,7.5,237.9,20.5,8,,2016-07-27T06:04:09,2016-07-27T18:48:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,28/07/2016,27.9,19.7,23.4,29.6,19.7,23.7,20.3,83.9,39.677,100,16.67,rain,0,0,31.3,14.5,280.5,1011.3,76.4,7.8,182.8,15.8,7,,2016-07-28T06:04:23,2016-07-28T18:47:45,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,29/07/2016,24,20,21.7,24,20,21.7,20.2,91.6,26.842,100,12.5,rain,0,0,51.1,18.6,273.3,1011.3,87.1,6.5,146.9,12.8,8,,2016-07-29T06:04:36,2016-07-29T18:47:29,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,30/07/2016,25.9,20,21.7,25.9,20,21.7,19.8,89.5,7.84,100,12.5,rain,0,0,45,24,251.7,1011.7,83,7.1,123.6,10.8,6,,2016-07-30T06:04:49,2016-07-30T18:47:11,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,31/07/2016,27,19.7,22.6,28.1,19.7,22.7,19.3,82.9,4.5,100,33.33,rain,0,0,48.2,27.6,256.1,1012.6,75.9,7.7,124.3,10.7,4,,2016-07-31T06:05:01,2016-07-31T18:46:52,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,01/08/2016,26.9,20,22.8,28.1,20,22.8,18.8,79.5,0.7,100,25,rain,0,0,56.9,36.7,259.3,1012.1,70.2,8.2,150.9,13.1,6,,2016-08-01T06:05:13,2016-08-01T18:46:33,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,02/08/2016,28,20,23.1,28.5,20,23.2,17.6,72.5,0,0,0,,0,0,55.4,37.2,256.5,1009.8,54,8.6,139,12.1,5,,2016-08-02T06:05:25,2016-08-02T18:46:12,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,03/08/2016,26,19.5,22.4,26,19.5,22.4,18.1,77.6,0.1,100,4.17,rain,0,0,58.7,36.9,255.3,1009.4,57.4,8.7,176.3,15.3,6,,2016-08-03T06:05:36,2016-08-03T18:45:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,04/08/2016,26.9,19.7,22.8,27.9,19.7,22.9,18.5,77.6,0.3,100,12.5,rain,0,0,49,28.6,255.1,1010.6,66.1,8.4,170,14.7,5,,2016-08-04T06:05:47,2016-08-04T18:45:29,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,05/08/2016,27.9,20,23.2,28.8,20,23.4,18.7,77,1,100,33.33,rain,0,0,56.5,39.6,252.3,1011.2,66.8,8.6,173.8,14.9,6,,2016-08-05T06:05:58,2016-08-05T18:45:06,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,06/08/2016,28.9,20,23.7,29.8,20,24,18.6,74.4,0.2,100,8.33,rain,0,0,59.4,37.1,254.8,1011.7,59.3,8.6,184.3,15.7,7,,2016-08-06T06:06:08,2016-08-06T18:44:43,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,07/08/2016,28,20.3,23.6,28.9,20.3,23.8,19,76.8,1.5,100,25,rain,0,0,52.2,36.7,246.4,1012.7,57.7,8.3,193.3,16.7,7,,2016-08-07T06:06:18,2016-08-07T18:44:18,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,08/08/2016,28,20.2,23.9,29.2,20.2,24.2,19.3,76.8,0.1,100,4.17,rain,0,0,45,27.6,250.3,1013.6,56.6,8.1,179.9,15.3,5,,2016-08-08T06:06:27,2016-08-08T18:43:53,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,09/08/2016,29,21,24.2,30.2,21,24.5,19.2,75.2,0.4,100,16.67,rain,0,0,44.3,24.2,246.2,1013.3,54.6,8.5,198.2,17.2,7,,2016-08-09T06:06:36,2016-08-09T18:43:27,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,10/08/2016,29,20,24,29.8,20,24.3,18.9,74.8,0.3,100,8.33,rain,0,0,46.4,27.7,254.6,1013.4,54.6,8.4,196.7,16.9,7,,2016-08-10T06:06:45,2016-08-10T18:43:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,11/08/2016,29,19.9,24.3,29.8,19.9,24.5,18.7,73.2,0.3,100,8.33,rain,0,0,41.4,25.8,259.3,1014.3,55,8.3,190.8,16.6,6,,2016-08-11T06:06:54,2016-08-11T18:42:33,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,12/08/2016,29,21,23.8,30.2,21,24,19.9,79.9,6.064,100,8.33,rain,0,0,41,23.9,259.3,1014.3,68,8.1,189.7,16.3,8,,2016-08-12T06:07:02,2016-08-12T18:42:04,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,13/08/2016,28,20.9,23.9,29.8,20.9,24.2,20.1,80.6,0.016,100,4.17,rain,0,0,45.7,29.1,261.9,1012.9,62.4,7.9,195.1,16.9,8,,2016-08-13T06:07:09,2016-08-13T18:41:35,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,14/08/2016,28.9,20,23.5,29.7,20,23.6,19.6,80.4,3.224,100,12.5,rain,0,0,46.4,27.3,262.7,1012.7,64.2,7.8,201.6,17.4,8,,2016-08-14T06:07:16,2016-08-14T18:41:05,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,15/08/2016,29,19.9,23.5,30.2,19.9,23.8,19.3,78.9,2.032,100,8.33,rain,0,0,49.7,25.6,268,1012,58.6,8.5,185.1,15.9,7,,2016-08-15T06:07:23,2016-08-15T18:40:35,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,16/08/2016,28,20.9,23.2,29.6,20.9,23.4,19.4,80.7,8,100,4.17,rain,0,0,56.2,27.8,266.1,1011,59.2,8.2,183.4,16,6,,2016-08-16T06:07:30,2016-08-16T18:40:04,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,17/08/2016,28,20,23.3,29.2,20,23.6,19.2,78.7,0.184,100,4.17,rain,0,0,52.6,29.4,265.3,1010.3,57.4,8.9,190.3,16.6,7,,2016-08-17T06:07:36,2016-08-17T18:39:32,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,18/08/2016,29,20.5,23.8,30.2,20.5,24.1,19.1,76.2,0.276,100,4.17,rain,0,0,43.6,22.3,257.7,1010.9,63.3,8.6,191.9,16.6,7,,2016-08-18T06:07:42,2016-08-18T18:39:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,19/08/2016,29,20.5,24,29.8,20.5,24.2,19.1,76,0.7,100,20.83,rain,0,0,42.5,25.5,255.8,1011.1,58.1,8.4,201.1,17.5,8,,2016-08-19T06:07:47,2016-08-19T18:38:26,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,20/08/2016,29.9,19.9,24.3,29.9,19.9,24.5,18.8,74.1,1.048,100,8.33,rain,0,0,34.9,23.9,267.7,1011,53.8,8.4,222.7,19.2,8,,2016-08-20T06:07:52,2016-08-20T18:37:53,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,21/08/2016,30,20.5,24.6,30.8,20.5,24.9,19.1,73.7,2.24,100,8.33,rain,0,0,33.5,18.4,267,1011.7,59,8,243.5,21.2,8,,2016-08-21T06:07:57,2016-08-21T18:37:18,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,22/08/2016,29,21.9,24.8,30.2,21.9,25.1,19.3,73,6.439,100,4.17,rain,0,0,34.2,28.6,277.3,1012.5,61.5,8.3,166.9,14.3,6,,2016-08-22T06:08:02,2016-08-22T18:36:43,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,23/08/2016,29,21,24.5,30.2,21,24.6,19.5,75.4,0.784,100,4.17,rain,0,0,37.8,20.3,264.1,1012.5,60.6,8.4,220.6,19.1,8,,2016-08-23T06:08:06,2016-08-23T18:36:08,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,24/08/2016,29,21,24.5,30.2,21,24.9,19.5,75.2,1.3,100,12.5,rain,0,0,40.3,22.4,262.8,1011.8,59.5,8.1,197,16.7,8,,2016-08-24T06:08:10,2016-08-24T18:35:32,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,25/08/2016,27.9,21,23.4,29.2,21,23.7,19.6,80.1,15.961,100,8.33,rain,0,0,36,22,269.2,1012,69.1,8,179.5,15.5,6,,2016-08-25T06:08:13,2016-08-25T18:34:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,26/08/2016,28,21,23.6,29.6,21,23.8,19.8,80.3,0.208,100,8.33,rain,0,0,40.7,22.1,276.2,1011.8,62.9,8,177,15.4,7,,2016-08-26T06:08:16,2016-08-26T18:34:19,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,27/08/2016,27.9,21,23.4,29.2,21,23.7,20,82.2,0.561,100,4.17,rain,0,0,36,21.4,264.1,1011.5,71.9,8,135,11.7,6,,2016-08-27T06:08:19,2016-08-27T18:33:41,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,28/08/2016,27,21,23.5,28.4,21,23.6,19.8,80.8,0.5,100,16.67,rain,0,0,39.6,22.3,258.5,1012.3,74.3,7.9,132.3,11.4,5,,2016-08-28T06:08:22,2016-08-28T18:33:03,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
